ID,D,R,Vobs,e_Vobs,Vgas,Vdisk,Vbul,SBdisk,SBul,Baryonic,Vdm
UGC06930,18.0,1.74,54.7,8.3,0.0,52.62,0.0,88.43,0.0,52.62,2.0800000000000054
UGC06930,18.0,3.5,85.4,7.0,5.24,59.95,0.0,40.84,0.0,60.17856844425597,25.221431555744033
UGC06930,18.0,5.24,93.8,6.2,17.89,62.66,0.0,24.98,0.0,65.16385270991886,28.63614729008114
UGC06930,18.0,6.98,98.7,5.2,25.97,65.09,0.0,17.98,0.0,70.07959046683992,28.620409533160085
UGC06930,18.0,8.72,103.0,5.2,29.85,66.99,0.0,10.91,0.0,73.33950231628245,29.66049768371755
UGC06930,18.0,10.47,107.0,5.2,34.48,67.16,0.0,6.05,0.0,75.49394677720856,31.506053222791436
UGC06930,18.0,12.19,109.0,5.2,40.3,63.93,0.0,2.66,0.0,75.57205105063643,33.42794894936357
UGC06930,18.0,13.94,108.0,7.4,42.57,59.68,0.0,0.84,0.0,73.30693896214737,34.69306103785263
UGC06930,18.0,15.68,108.0,7.4,40.84,54.03,0.0,0.0,0.0,67.72847628582826,40.271523714171735
UGC06930,18.0,16.61,108.0,7.4,39.98,51.7,0.0,0.0,0.0,65.35510997619085,42.644890023809154
UGC06983,18.0,1.74,56.9,6.6,0.0,57.53,0.0,98.9,0.0,57.53,0.0
UGC06983,18.0,2.61,87.4,4.8,0.0,63.17,0.0,46.82,0.0,63.17,24.230000000000004
UGC06983,18.0,3.5,92.1,5.7,0.0,61.1,0.0,24.53,0.0,61.1,30.999999999999993
UGC06983,18.0,4.37,93.5,5.2,8.69,59.01,0.0,17.42,0.0,59.64642654845301,33.85357345154699
UGC06983,18.0,5.24,98.2,4.4,16.6,57.64,0.0,11.69,0.0,59.98274418530716,38.21725581469284
UGC06983,18.0,6.11,99.7,4.4,18.86,56.44,0.0,10.25,0.0,59.50775747749196,40.192242522508046
UGC06983,18.0,6.98,102.0,3.5,23.82,56.03,0.0,7.82,0.0,60.88311177986881,41.11688822013119
UGC06983,18.0,7.85,107.0,4.4,29.74,55.57,0.0,5.78,0.0,63.027712159017796,43.972287840982204
UGC06983,18.0,8.72,108.0,4.4,30.17,54.32,0.0,3.82,0.0,62.13607084455856,45.86392915544144
UGC06983,18.0,9.6,110.0,4.4,31.9,52.55,0.0,2.7,0.0,61.47448657776655,48.52551342223345
UGC06983,18.0,10.47,113.0,4.4,35.89,51.23,0.0,1.88,0.0,62.55081933915814,50.44918066084186
UGC06983,18.0,11.35,110.0,5.2,38.26,49.57,0.0,1.1,0.0,62.61798862946653,47.38201137053347
UGC06983,18.0,12.19,108.0,5.7,39.33,47.76,0.0,0.58,0.0,61.86975432309393,46.13024567690607
UGC06983,18.0,13.12,109.0,8.6,40.63,45.68,0.0,0.0,0.0,61.13476343292743,47.86523656707257
UGC06983,18.0,13.94,108.0,9.8,40.95,43.38,0.0,0.0,0.0,59.65506600448951,48.34493399551049
UGC06983,18.0,14.86,108.0,9.8,40.63,41.42,0.0,0.0,0.0,58.02080058048148,49.97919941951852
UGC06983,18.0,15.68,109.0,12.3,40.09,39.99,0.0,0.0,0.0,56.62515518742532,52.37484481257468
UGC07089,18.0,0.87,20.9,4.7,4.05,19.26,0.0,68.02,0.0,19.68121185293223,1.2187881470677695
UGC07089,18.0,1.74,36.4,3.9,8.89,32.89,0.0,56.39,0.0,34.07028323921009,2.329716760789907
UGC07089,18.0,2.61,43.4,3.9,12.07,42.35,0.0,36.37,0.0,44.03643264389158,0.0
UGC07089,18.0,3.5,51.2,4.7,13.47,46.88,0.0,25.35,0.0,48.7767905873275,2.423209412672506
UGC07089,18.0,4.37,59.7,3.9,14.33,50.13,0.0,17.79,0.0,52.13794971035973,7.5620502896402755
UGC07089,18.0,5.24,64.5,4.4,18.1,50.81,0.0,11.52,0.0,53.93761303580276,10.562386964197238
UGC07089,18.0,6.11,67.9,3.9,21.23,49.78,0.0,7.62,0.0,54.11803119109194,13.781968808908069
UGC07089,18.0,6.55,72.8,7.3,22.41,49.26,0.0,6.38,0.0,54.11797945230401,18.682020547695984
UGC07089,18.0,6.98,70.3,6.1,23.49,48.73,0.0,5.35,0.0,54.096145888593576,16.20385411140642
UGC07089,18.0,7.85,73.7,6.1,25.32,47.5,0.0,3.71,0.0,53.82706010920529,19.87293989079471
UGC07089,18.0,8.72,77.6,6.1,26.4,46.22,0.0,2.54,0.0,53.22826692651189,24.3717330734881
UGC07089,18.0,9.16,79.1,7.3,26.4,45.5,0.0,2.07,0.0,52.60427739262274,26.495722607377253
UGC07151,6.87,0.5,24.2,2.18,-0.51,24.79,0.0,167.58,0.0,24.795245511992817,0.0
UGC07151,6.87,1.0,42.0,2.91,-5.39,39.13,0.0,101.17,0.0,39.49948100924872,2.5005189907512815
UGC07151,6.87,1.5,59.4,2.4,-5.79,45.87,0.0,67.11,0.0,46.233981009642676,13.166018990357323
UGC07151,6.87,2.0,63.9,2.01,7.68,49.56,0.0,35.27,0.0,50.15153038542294,13.748469614577061
UGC07151,6.87,2.49,66.0,2.0,15.55,48.96,0.0,24.9,0.0,51.37007007976532,14.62992992023468
UGC07151,6.87,3.0,67.2,2.07,19.33,48.14,0.0,18.24,0.0,51.875895172999186,15.324104827000816
UGC07151,6.87,3.49,68.7,2.38,19.89,46.88,0.0,13.06,0.0,50.924910407383145,17.775089592616858
UGC07151,6.87,4.0,71.3,2.91,25.08,45.84,0.0,12.13,0.0,52.252387505261424,19.047612494738573
UGC07151,6.87,4.49,72.5,3.21,25.36,46.88,0.0,11.01,0.0,53.29975609700293,19.200243902997073
UGC07151,6.87,5.01,74.0,3.41,26.06,48.01,0.0,7.73,0.0,54.62676724830053,19.37323275169947
UGC07151,6.87,5.5,76.2,3.17,28.3,47.84,0.0,5.0,0.0,55.583771012769546,20.616228987230457
UGC07399,8.43,0.61,47.3,2.77,2.98,31.89,0.0,131.44,0.0,32.02893223321689,15.271067766783105
UGC07399,8.43,1.22,70.4,3.27,8.37,39.0,0.0,39.39,0.0,39.888054602850715,30.51194539714929
UGC07399,8.43,1.84,83.7,2.5,14.43,37.15,0.0,17.04,0.0,39.8540763285263,43.845923671473706
UGC07399,8.43,2.45,89.1,2.45,17.93,36.43,0.0,13.6,0.0,40.60332252414819,48.496677475851804
UGC07399,8.43,3.07,91.7,2.48,20.44,35.9,0.0,7.77,0.0,41.31105905202625,50.38894094797375
UGC07399,8.43,3.68,95.1,3.01,21.54,34.58,0.0,5.32,0.0,40.74000490917987,54.35999509082012
UGC07399,8.43,4.3,96.9,3.62,21.34,33.94,0.0,4.08,0.0,40.091385608382254,56.80861439161775
UGC07399,8.43,4.91,100.0,3.9,23.04,32.94,0.0,2.41,0.0,40.19807458075573,59.80192541924427
UGC07399,8.43,5.52,103.0,4.82,25.45,31.6,0.0,1.92,0.0,40.57416049655248,62.42583950344752
UGC07399,8.43,6.13,106.0,4.97,25.55,31.05,0.0,1.31,0.0,40.21075726717914,65.78924273282087
UGC07524,4.74,0.35,14.4,2.82,-0.61,15.45,0.0,54.27,0.0,15.462037381923508,0.0
UGC07524,4.74,0.69,24.4,3.97,-1.22,17.95,0.0,43.05,0.0,17.991411840097484,6.408588159902514
UGC07524,4.74,1.03,29.2,3.26,-2.04,20.19,0.0,30.93,0.0,20.29279921548528,8.907200784514718
UGC07524,4.74,1.38,32.9,3.73,-1.72,21.43,0.0,26.57,0.0,21.498913926056822,11.401086073943176
UGC07524,4.74,1.72,37.8,3.41,3.47,22.82,0.0,24.96,0.0,23.082315741710143,14.717684258289854
UGC07524,4.74,2.07,42.0,3.12,3.53,25.15,0.0,21.49,0.0,25.396523384116968,16.603476615883032
UGC07524,4.74,2.41,45.1,2.92,4.13,26.82,0.0,19.73,0.0,27.13612536822455,17.96387463177545
UGC07524,4.74,2.76,47.6,2.79,6.88,28.98,0.0,17.35,0.0,29.78547968389967,17.81452031610033
UGC07524,4.74,3.1,52.3,2.78,9.39,30.06,0.0,14.95,0.0,31.49247052868352,20.807529471316478
UGC07524,4.74,3.45,57.3,2.78,11.99,30.89,0.0,12.04,0.0,33.1353617756016,24.164638224398395
UGC07524,4.74,3.79,61.4,2.93,14.78,31.14,0.0,11.79,0.0,34.469522770122595,26.930477229877404
UGC07524,4.74,4.14,64.5,3.42,16.87,32.08,0.0,10.85,0.0,36.24532107734735,28.25467892265265
UGC07524,4.74,4.48,66.4,4.53,18.27,32.77,0.0,9.51,0.0,37.518872584340805,28.8811274156592
UGC07524,4.74,4.82,66.9,5.46,19.32,33.02,0.0,8.75,0.0,38.25680070262018,28.643199297379823
UGC07524,4.74,5.17,69.4,4.77,19.78,33.86,0.0,8.46,0.0,39.21413010637875,30.18586989362126
UGC07524,4.74,5.51,70.2,4.44,19.55,34.37,0.0,6.93,0.0,39.541110252495436,30.658889747504567
UGC07524,4.74,5.86,70.9,4.24,19.78,34.15,0.0,6.35,0.0,39.464805840140656,31.43519415985935
UGC07524,4.74,6.2,72.3,4.38,20.48,34.36,0.0,6.28,0.0,40.000499996875035,32.29950000312496
UGC07524,4.74,6.55,73.9,3.51,21.53,34.78,0.0,5.87,0.0,40.904636656496535,32.99536334350347
UGC07524,4.74,6.89,75.0,3.22,22.81,35.14,0.0,5.48,0.0,41.89410101673027,33.10589898326973
UGC07524,4.74,7.25,75.5,3.23,24.09,35.58,0.0,5.16,0.0,42.96818008712959,32.53181991287041
UGC07524,4.74,7.58,77.1,2.98,25.37,36.1,0.0,4.85,0.0,44.12308806056077,32.976911939439226
UGC07524,4.74,7.94,77.0,2.79,26.77,36.68,0.0,4.42,0.0,45.409859061661926,31.590140938338074
UGC07524,4.74,8.27,77.0,2.82,28.28,37.11,0.0,4.01,0.0,46.65737347944052,30.342626520559477
UGC07524,4.74,8.63,78.2,2.93,29.91,37.49,0.0,3.56,0.0,47.95944328284055,30.24055671715945
UGC07524,4.74,8.97,79.6,3.14,31.07,37.76,0.0,3.14,0.0,48.89951431251644,30.700485687483557
UGC07524,4.74,9.3,80.3,3.39,32.12,37.98,0.0,2.76,0.0,49.741077591865654,30.558922408134343
UGC07524,4.74,9.66,81.2,3.66,33.05,38.12,0.0,2.36,0.0,50.45232303868673,30.747676961313275
UGC07524,4.74,9.99,82.3,3.9,33.75,38.33,0.0,2.09,0.0,51.07104267586477,31.22895732413523
UGC07524,4.74,10.35,83.8,4.1,34.21,38.96,0.0,1.89,0.0,51.84790931175529,31.95209068824471
UGC07524,4.74,10.69,79.0,2.78,34.56,38.32,0.0,0.0,0.0,51.60248056053119,27.39751943946881
UGC07559,4.97,0.36,9.31,3.23,2.82,9.53,0.0,30.89,0.0,9.938475738260871,0.0
UGC07559,4.97,0.72,15.9,3.23,5.91,14.9,0.0,16.96,0.0,16.02928881766125,0.0
UGC07559,4.97,1.08,21.4,3.23,7.85,16.55,0.0,9.0,0.0,18.317341510164624,3.0826584898353744
UGC07559,4.97,1.45,26.1,3.23,9.57,17.31,0.0,4.91,0.0,19.779307369066288,6.3206926309337135
UGC07559,4.97,1.8,29.7,3.23,11.59,16.91,0.0,2.03,0.0,20.500639014430746,9.199360985569253
UGC07559,4.97,2.17,31.1,3.23,14.33,15.67,0.0,1.39,0.0,21.234354240240037,9.865645759759964
UGC07559,4.97,2.53,32.1,3.23,16.45,15.47,0.0,0.0,0.0,22.581483565080486,9.518516434919515
UGC07603,4.7,0.34,19.6,2.89,4.29,19.73,0.0,106.8,0.0,20.19101285225682,0.0
UGC07603,4.7,0.68,32.5,2.89,6.17,28.0,0.0,66.32,0.0,28.671743930218128,3.8282560697818724
UGC07603,4.7,1.02,41.9,2.89,5.94,31.57,0.0,28.35,0.0,32.123955235929465,9.776044764070534
UGC07603,4.7,1.37,50.6,2.89,8.81,31.98,0.0,17.64,0.0,33.17132044402212,17.42867955597788
UGC07603,4.7,1.71,57.0,2.89,15.21,31.44,0.0,8.3,0.0,34.92588867874374,22.07411132125626
UGC07603,4.7,2.05,60.5,2.89,17.87,29.65,0.0,4.37,0.0,34.618772364137925,25.881227635862075
UGC07603,4.7,2.39,60.5,2.89,17.46,27.89,0.0,2.3,0.0,32.90446322309483,27.59553677690517
UGC07603,4.7,2.74,60.0,2.89,15.96,26.14,0.0,1.18,0.0,30.627131762540223,29.372868237459777
UGC07603,4.7,3.08,61.5,2.89,15.55,24.58,0.0,0.62,0.0,29.085716425764726,32.41428357423527
UGC07603,4.7,3.42,61.5,2.89,16.29,23.19,0.0,0.33,0.0,28.339728297921276,33.160271702078724
UGC07603,4.7,3.76,63.0,2.89,16.96,21.99,0.0,0.17,0.0,27.770518540351382,35.22948145964862
UGC07603,4.7,4.11,64.0,2.89,17.21,20.84,0.0,0.0,0.0,27.027572957999762,36.972427042000234
UGC07608,8.21,0.6,14.6,6.69,4.56,9.68,0.0,17.85,0.0,10.70028037015853,3.899719629841469
UGC07608,8.21,1.19,31.5,6.69,6.39,13.08,0.0,8.12,0.0,14.55742078803797,16.94257921196203
UGC07608,8.21,1.79,44.8,6.69,9.63,14.81,0.0,5.97,0.0,17.665588017385666,27.13441198261433
UGC07608,8.21,2.38,50.6,6.69,13.15,16.52,0.0,4.18,0.0,21.114755504149226,29.485244495850775
UGC07608,8.21,2.99,55.6,6.69,14.93,16.97,0.0,2.37,0.0,22.602783014487397,32.99721698551261
UGC07608,8.21,3.59,61.4,6.69,18.09,16.51,0.0,1.63,0.0,24.49139032394854,36.908609676051455
UGC07608,8.21,4.18,66.0,6.69,21.26,16.39,0.0,1.31,0.0,26.844360674078274,39.155639325921726
UGC07608,8.21,4.78,69.3,6.69,24.12,16.26,0.0,1.09,0.0,29.088863848558955,40.21113615144104
UGC07690,8.11,0.59,45.3,4.31,4.24,45.76,0.0,180.6,0.0,45.956013752282736,0.0
UGC07690,8.11,1.18,59.8,4.31,11.75,48.85,0.0,41.99,0.0,50.24325825421755,9.556741745782446
UGC07690,8.11,1.77,60.7,4.31,15.81,45.2,0.0,16.24,0.0,47.885238852907484,12.814761147092518
UGC07690,8.11,2.36,58.8,4.31,19.15,42.05,0.0,6.57,0.0,46.2052486196103,12.594751380389695
UGC07690,8.11,2.95,57.9,4.31,20.97,38.14,0.0,2.06,0.0,43.524711371817276,14.375288628182723
UGC07690,8.11,3.54,56.9,4.31,21.99,34.5,0.0,0.42,0.0,40.91222433454334,15.98777566545666
UGC07690,8.11,4.13,55.9,4.31,22.39,31.16,0.0,0.0,0.0,38.370010424809635,17.529989575190363
UGC08286,6.5,0.47,22.2,2.81,-3.85,16.14,0.0,82.49,0.0,16.59283279009344,5.60716720990656
UGC08286,6.5,0.95,43.4,3.47,-1.38,24.37,0.0,52.72,0.0,24.409041357660897,18.990958642339102
UGC08286,6.5,1.42,60.2,3.04,-0.63,30.01,0.0,40.22,0.0,30.016612067320324,30.18338793267968
UGC08286,6.5,1.9,69.6,2.05,8.67,34.64,0.0,31.23,0.0,35.70852139195909,33.891478608040906
UGC08286,6.5,2.37,72.5,2.0,11.4,38.52,0.0,22.7,0.0,40.17151229416189,32.32848770583811
UGC08286,6.5,2.84,74.3,2.02,11.54,39.29,0.0,15.52,0.0,40.94967277036533,33.350327229634665
UGC08286,6.5,3.3,75.8,2.01,12.92,40.32,0.0,11.35,0.0,42.33944732752189,33.46055267247811
UGC08286,6.5,3.78,77.2,2.05,16.18,39.87,0.0,7.3,0.0,43.028005996095146,34.17199400390486
UGC08286,6.5,4.25,79.3,2.08,18.85,39.64,0.0,4.23,0.0,43.89364532594667,35.406354674053325
UGC08286,6.5,4.73,81.3,2.08,23.39,37.47,0.0,2.11,0.0,44.171178385911325,37.12882161408867
UGC08286,6.5,5.2,81.6,2.03,23.16,35.37,0.0,1.36,0.0,42.27791976907094,39.32208023092905
UGC08286,6.5,5.67,82.1,2.02,23.39,33.69,0.0,0.93,0.0,41.01351240749809,41.0864875925019
UGC08286,6.5,6.15,82.9,2.0,22.11,32.23,0.0,0.61,0.0,39.08484360976771,43.815156390232296
UGC08286,6.5,6.62,83.2,2.0,22.46,30.9,0.0,0.37,0.0,38.20028272146687,44.99971727853313
UGC08286,6.5,7.1,83.5,2.02,26.07,29.56,0.0,0.21,0.0,39.41368417187107,44.08631582812893
UGC08286,6.5,7.57,83.8,2.0,25.72,28.4,0.0,0.17,0.0,38.315511219348224,45.48448878065177
UGC08286,6.5,8.04,84.3,2.0,26.3,27.44,0.0,0.12,0.0,38.00846747765556,46.29153252234444
UGC08490,4.65,0.34,38.8,3.69,0.91,27.87,0.0,246.74,0.0,27.88485251888559,10.915147481114406
UGC08490,4.65,0.68,50.1,3.69,7.1,39.52,0.0,115.82,0.0,40.152713482403655,9.947286517596346
UGC08490,4.65,1.02,60.2,3.69,10.23,44.52,0.0,75.75,0.0,45.68022876475117,14.519771235248832
UGC08490,4.65,1.36,68.2,3.69,12.18,46.26,0.0,41.22,0.0,47.83659686892453,20.363403131075472
UGC08490,4.65,1.69,72.8,3.69,14.42,45.8,0.0,27.51,0.0,48.01641802550457,24.783581974495426
UGC08490,4.65,2.03,75.3,3.69,15.29,45.05,0.0,15.53,0.0,47.5740118131738,27.7259881868262
UGC08490,4.65,2.37,76.6,3.69,18.41,43.11,0.0,9.72,0.0,46.876435444687985,29.72356455531201
UGC08490,4.65,2.7,77.6,3.69,20.65,41.2,0.0,6.89,0.0,46.08538271512997,31.514617284870027
UGC08490,4.65,3.05,78.5,3.69,21.24,39.62,0.0,4.81,0.0,44.954221158863376,33.545778841136624
UGC08490,4.65,3.38,78.2,3.69,22.11,38.18,0.0,3.48,0.0,44.11988780584103,34.08011219415897
UGC08490,4.65,3.72,78.8,3.69,23.77,36.93,0.0,2.42,0.0,43.91853595009743,34.88146404990257
UGC08490,4.65,4.06,79.2,3.69,25.04,35.68,0.0,1.42,0.0,43.58972355957307,35.61027644042693
UGC08490,4.65,4.39,79.2,3.69,24.74,34.2,0.0,0.59,0.0,42.21027836913659,36.989721630863414
UGC08490,4.65,4.74,79.2,3.69,24.74,32.41,0.0,0.26,0.0,40.773468088942344,38.42653191105766
UGC08490,4.65,5.08,78.8,3.69,23.87,31.05,0.0,0.18,0.0,39.16477243646387,39.63522756353613
UGC08490,4.65,5.41,78.5,3.69,22.31,29.85,0.0,0.11,0.0,37.26605157512666,41.23394842487334
UGC08490,4.65,5.75,80.1,3.69,22.6,28.79,0.0,0.07,0.0,36.600875672584664,43.49912432741533
UGC08490,4.65,6.09,80.1,3.69,23.18,27.84,0.0,0.04,0.0,36.22675806637961,43.873241933620385
UGC08490,4.65,6.42,80.1,3.69,22.99,26.98,0.0,0.02,0.0,35.44658657755355,44.65341342244644
UGC08490,4.65,6.77,80.1,3.69,22.99,26.18,0.0,0.01,0.0,34.84153412236608,45.25846587763392
UGC08490,4.65,7.11,79.8,3.69,22.8,25.47,0.0,0.01,0.0,34.18422004375703,45.61577995624297
UGC08490,4.65,7.44,79.8,3.69,23.87,24.82,0.0,0.01,0.0,34.435581888505965,45.36441811149403
UGC08490,4.65,7.78,79.5,3.69,24.06,24.22,0.0,0.0,0.0,34.13930286341535,45.36069713658465
UGC08490,4.65,8.12,79.5,3.69,22.89,23.66,0.0,0.0,0.0,32.92032350995354,46.57967649004646
UGC08490,4.65,8.46,78.8,3.69,23.09,23.15,0.0,0.0,0.0,32.696645087837375,46.10335491216262
UGC08490,4.65,8.8,77.9,3.69,23.38,22.65,0.0,0.0,0.0,32.5522180503879,45.347781949612106
UGC08490,4.65,9.13,77.2,3.69,22.8,22.21,0.0,0.0,0.0,31.829610428027546,45.37038957197245
UGC08490,4.65,9.47,77.6,3.69,22.21,21.79,0.0,0.0,0.0,31.114115767606187,46.48588423239381
UGC08490,4.65,9.77,76.6,3.69,22.21,21.43,0.0,0.0,0.0,30.863068544783424,45.73693145521657
UGC08490,4.65,10.15,77.6,3.69,22.5,21.0,0.0,0.0,0.0,30.777426793024787,46.82257320697521
UGC08550,6.7,0.49,25.0,2.04,3.42,17.04,0.0,58.85,0.0,17.379815879346936,7.6201841206530645
UGC08550,6.7,0.97,42.5,2.7,4.1,26.7,0.0,34.44,0.0,27.012959852633696,15.487040147366304
UGC08550,6.7,1.47,48.0,2.15,10.21,28.91,0.0,12.1,0.0,30.659944553113593,17.340055446886407
UGC08550,6.7,1.95,49.2,2.08,12.59,27.91,0.0,4.42,0.0,30.61823312995053,18.581766870049474
UGC08550,6.7,2.44,50.4,2.06,13.04,24.63,0.0,0.9,0.0,27.868952258741267,22.53104774125873
UGC08550,6.7,2.92,51.6,2.04,12.14,22.08,0.0,0.36,0.0,25.197341129571587,26.402658870428414
UGC08550,6.7,3.41,53.2,2.0,13.38,20.22,0.0,0.14,0.0,24.24608834430824,28.953911655691762
UGC08550,6.7,3.89,55.1,2.05,14.95,18.69,0.0,0.05,0.0,23.9336290603828,31.166370939617202
UGC08550,6.7,4.39,57.8,2.24,18.33,17.42,0.0,0.02,0.0,25.287255683446556,32.51274431655344
UGC08550,6.7,4.88,57.3,2.0,21.25,16.4,0.0,0.01,0.0,26.842550176911285,30.457449823088712
UGC08550,6.7,5.36,57.5,2.0,22.04,15.57,0.0,0.0,0.0,26.984930980085906,30.515069019914094
UGC10310,15.2,1.1,33.2,5.06,3.45,21.28,0.0,48.94,0.0,21.557850078335733,11.64214992166427
UGC10310,15.2,2.21,54.6,5.06,6.51,35.54,0.0,27.59,0.0,36.13131190532666,18.46868809467334
UGC10310,15.2,3.31,65.7,5.06,11.85,39.59,0.0,15.03,0.0,41.32542316782734,24.374576832172664
UGC10310,15.2,4.42,69.2,5.06,18.75,38.75,0.0,7.39,0.0,43.047938394306414,26.15206160569359
UGC10310,15.2,5.52,70.9,5.06,26.75,39.1,0.0,4.76,0.0,47.37480870673781,23.525191293262196
UGC10310,15.2,6.64,72.4,5.06,30.8,37.98,0.0,2.41,0.0,48.8990838359984,23.50091616400161
UGC10310,15.2,7.74,73.2,5.06,30.9,35.45,0.0,0.0,0.0,47.02672112746114,26.173278872538866
UGC12632,9.77,0.71,24.1,7.55,0.75,14.22,0.0,33.37,0.0,14.239764745247726,9.860235254752276
UGC12632,9.77,1.42,33.6,5.02,2.55,19.97,0.0,21.72,0.0,20.132148419878092,13.46785158012191
UGC12632,9.77,2.14,44.8,3.38,7.39,23.97,0.0,15.26,0.0,25.08332115171354,19.716678848286456
UGC12632,9.77,2.85,54.4,2.9,10.7,26.52,0.0,10.49,0.0,28.597209654090378,25.80279034590962
UGC12632,9.77,3.55,57.4,2.89,12.26,27.06,0.0,8.02,0.0,29.707763295138864,27.692236704861134
UGC12632,9.77,4.26,61.4,3.44,12.02,28.45,0.0,6.75,0.0,30.88499473854577,30.515005261454228
UGC12632,9.77,4.97,63.8,3.64,14.16,29.24,0.0,4.61,0.0,32.48820093510873,31.311799064891268
UGC12632,9.77,5.69,65.5,3.82,15.95,29.3,0.0,4.19,0.0,33.3600434651995,32.1399565348005
UGC12632,9.77,6.4,67.6,3.54,18.56,30.76,0.0,2.51,0.0,35.92563430198554,31.674365698014455
UGC12632,9.77,7.11,69.2,2.91,22.61,29.42,0.0,1.98,0.0,37.10456171416124,32.09543828583876
UGC12632,9.77,7.82,70.3,2.79,26.3,28.8,0.0,1.14,0.0,39.001666631055656,31.29833336894434
UGC12632,9.77,8.52,71.4,2.93,28.44,27.59,0.0,1.1,0.0,39.62375171535376,31.776248284646243
UGC12632,9.77,9.25,73.2,3.0,29.27,27.31,0.0,0.81,0.0,40.03209962017981,33.167900379820196
UGC12632,9.77,9.95,73.0,2.81,30.7,26.87,0.0,0.61,0.0,40.798123731367845,32.201876268632155
UGC12632,9.77,10.66,73.1,2.79,31.41,26.73,0.0,0.0,0.0,41.24416322341866,31.855836776581334
UGC12732,13.2,0.96,34.2,3.32,1.81,20.68,0.0,44.6,0.0,20.75905826380378,13.440941736196223
UGC12732,13.2,1.92,49.5,4.6,-7.24,30.32,0.0,24.65,0.0,31.172423710709438,18.327576289290562
UGC12732,13.2,2.88,59.9,4.38,-2.56,33.18,0.0,15.63,0.0,33.27861174989125,26.62138825010875
UGC12732,13.2,3.84,65.3,4.31,8.12,35.24,0.0,8.99,0.0,36.16340691914964,29.13659308085036
UGC12732,13.2,4.8,69.8,3.83,11.3,34.72,0.0,5.81,0.0,36.51257865448564,33.28742134551436
UGC12732,13.2,5.76,73.8,3.45,16.0,34.11,0.0,4.38,0.0,37.67614762684741,36.12385237315259
UGC12732,13.2,6.72,76.2,3.24,18.2,34.88,0.0,2.64,0.0,39.342780786314535,36.85721921368547
UGC12732,13.2,7.68,79.3,3.19,19.2,33.08,0.0,1.24,0.0,38.24822087365633,41.05177912634367
UGC12732,13.2,8.64,80.3,3.31,23.3,31.11,0.0,0.86,0.0,38.86800869609865,41.43199130390135
UGC12732,13.2,9.6,81.9,3.69,25.5,29.68,0.0,0.52,0.0,39.12994249931886,42.77005750068115
UGC12732,13.2,10.6,84.0,3.89,27.8,28.19,0.0,0.32,0.0,39.59186911475638,44.40813088524362
UGC12732,13.2,11.5,85.6,3.67,31.1,26.95,0.0,0.2,0.0,41.15230856221799,44.447691437782005
UGC12732,13.2,12.5,87.9,3.43,35.1,25.7,0.0,0.12,0.0,43.502873468312416,44.39712653168759
UGC12732,13.2,13.4,90.8,3.36,38.3,24.69,0.0,0.08,0.0,45.56847704279791,45.23152295720209
UGC12732,13.2,14.4,95.5,3.18,41.4,23.69,0.0,0.05,0.0,47.69880606472241,47.80119393527759
UGC12732,13.2,15.4,98.0,3.18,43.4,22.77,0.0,0.0,0.0,49.010538662618266,48.989461337381734
UGCA281,5.68,0.09,7.0,2.49,1.74,3.78,0.0,85.81,0.0,4.161249812255928,2.838750187744072
UGCA281,5.68,0.25,14.9,1.35,4.38,11.32,0.0,82.32,0.0,12.137825175870676,2.7621748241293247
UGCA281,5.68,0.41,21.1,1.37,6.41,15.94,0.0,43.75,0.0,17.18056169046868,3.9194383095313228
UGCA281,5.68,0.58,26.0,1.24,7.97,17.47,0.0,20.85,0.0,19.20213009017489,6.79786990982511
UGCA281,5.68,0.74,27.5,1.59,9.12,17.72,0.0,11.43,0.0,19.92919466511379,7.570805334886209
UGCA281,5.68,0.9,28.8,2.57,9.81,17.18,0.0,7.49,0.0,19.783541139037773,9.016458860962228
UGCA281,5.68,1.08,29.5,1.85,10.01,16.66,0.0,5.51,0.0,19.4359383617051,10.064061638294898
UGCA442,4.35,0.42,14.2,1.91,4.87,4.78,0.0,11.05,0.0,6.823877197019302,7.376122802980698
UGCA442,4.35,1.26,28.6,1.82,13.14,10.76,0.0,5.81,0.0,16.983438992147615,11.616561007852386
UGCA442,4.35,2.11,41.0,1.74,19.65,13.6,0.0,2.75,0.0,23.897332487120817,17.102667512879183
UGCA442,4.35,2.96,49.0,1.91,22.42,13.29,0.0,1.0,0.0,26.06301018685294,22.93698981314706
UGCA442,4.35,3.79,54.8,2.05,22.82,12.56,0.0,0.72,0.0,26.048147726853824,28.751852273146174
UGCA442,4.35,4.65,56.4,3.12,21.37,12.33,0.0,0.43,0.0,24.671963845628504,31.728036154371495
UGCA442,4.35,5.48,57.8,2.83,18.73,12.04,0.0,0.18,0.0,22.265994251324148,35.53400574867585
UGCA442,4.35,6.33,56.5,0.65,16.75,10.62,0.0,0.0,0.0,19.832975066792173,36.66702493320783
UGCA444,0.98,0.12,6.48,2.6,-0.66,2.2,0.0,2.83,0.0,2.296867431960321,4.18313256803968
UGCA444,0.98,0.19,8.6,2.65,0.47,2.24,0.0,3.38,0.0,2.2887769659798662,6.311223034020133
UGCA444,0.98,0.26,10.2,3.03,1.82,2.72,0.0,2.43,0.0,3.2727358585745967,6.927264141425402
UGCA444,0.98,0.33,11.7,3.55,3.08,2.9,0.0,2.23,0.0,4.2304136913545465,7.469586308645453
