ID,D,R,Vobs,e_Vobs,Vgas,Vdisk,Vbul,SBdisk,SBul,Baryonic,Vdm,ID_R,Vbaryonic,rho_baryonic,V_MOND,V_TeVeS,V_pinning_dm,V_pinning_total,V_observed_total,Pinning_residual,MOND_residual,TeVeS_residual,Baryonic_residual
,4.74,1.03,29.2,3.26,-2.04,20.19,0.0,30.93,0.0,20.29279921548528,8.907200784514718,UGC07524_1.03,20.29279921548528,1e-05,2055.7465067463936,718.1677916111171,0.02029280048159695,20.29280936188362,29.2,8.90719063811638,-2026.5465067463936,-688.967791611117,8.907200784514718
,4.74,1.38,32.9,3.73,-1.72,21.43,0.0,26.57,0.0,21.498913926056822,11.401086073943176,UGC07524_1.38,21.498913926056822,1e-05,2360.6395955333796,761.5758926917813,0.0214989152674206,21.49892467551244,32.9,11.401075324487557,-2327.7395955333795,-728.6758926917813,11.401086073943176
,4.74,1.72,37.8,3.41,3.47,22.82,0.0,24.96,0.0,23.082315741710143,14.717684258289854,UGC07524_1.72,23.082315741710143,1e-05,2627.2223545029456,817.973251855648,0.023082317181865788,23.08232728286657,37.8,14.717672717133429,-2589.4223545029454,-780.173251855648,14.717684258289854
,4.74,2.07,42.0,3.12,3.53,25.15,0.0,21.49,0.0,25.396523384116968,16.603476615883032,UGC07524_2.07,25.396523384116968,1e-05,2882.812411517614,899.9577631507836,0.025396524968661034,25.396536082377068,42.0,16.603463917622932,-2840.812411517614,-857.9577631507836,16.603476615883032
,4.74,2.41,45.1,2.92,4.13,26.82,0.0,19.73,0.0,27.13612536822455,17.96387463177545,UGC07524_2.41,27.13612536822455,1e-05,3108.228000002574,961.6898760272012,0.02713612706130615,27.136138936285537,45.1,17.963861063714464,-3063.128000002574,-916.5898760272012,17.96387463177545
,4.74,2.76,47.6,2.79,6.88,28.98,0.0,17.35,0.0,29.78547968389967,17.81452031610033,UGC07524_2.76,29.78547968389967,1e-05,3332.8676541380996,1055.330425766258,0.02978548154228022,29.78549457663765,47.6,17.814505423362352,-3285.2676541380997,-1007.730425766258,17.81452031610033
,4.74,3.1,52.3,2.78,9.39,30.06,0.0,14.95,0.0,31.49247052868352,20.80752947131648,UGC07524_3.1,31.49247052868352,1e-05,3531.5288049228766,1115.8360764596825,0.031492472493566924,31.49248627491681,52.3,20.807513725083187,-3479.2288049228764,-1063.5360764596826,20.807529471316478
,4.74,3.45,57.3,2.78,11.99,30.89,0.0,12.04,0.0,33.1353617756016,24.164638224398395,UGC07524_3.45,33.1353617756016,1e-05,3724.7808257667994,1174.0762075697567,0.03313536384298855,33.135378343280415,57.3,24.164621656719582,-3667.480825766799,-1116.7762075697567,24.164638224398395
,4.74,3.79,61.4,2.93,14.78,31.14,0.0,11.79,0.0,34.469522770122595,26.930477229877404,UGC07524_3.79,34.469522770122595,1e-05,3901.7016800365454,1221.4359798019543,0.034469524920750734,34.46954000488182,61.4,26.930459995118177,-3840.3016800365453,-1160.0359798019542,26.930477229877404
,4.74,4.14,64.5,3.42,16.87,32.08,0.0,10.85,0.0,36.24532107734735,28.25467892265265,UGC07524_4.14,36.24532107734735,1e-05,4079.8249104587812,1284.2882535556041,0.03624532333877139,36.24533920000562,64.5,28.254660799994383,-4015.3249104587812,-1219.7882535556041,28.25467892265265
,4.74,4.48,66.4,4.53,18.27,32.77,0.0,9.51,0.0,37.518872584340805,28.8811274156592,UGC07524_4.48,37.518872584340805,1e-05,4242.405190455056,1329.476194139531,0.03751887492522448,37.51889134377475,66.4,28.88110865622526,-4176.005190455056,-1263.0761941395308,28.8811274156592
,4.74,4.82,66.9,5.46,19.32,33.02,0.0,8.75,0.0,38.25680070262018,28.643199297379823,UGC07524_4.82,38.25680070262018,1e-05,4394.6566191228185,1355.8394095923513,0.03825680308954479,38.256819831018134,66.9,28.64318016898187,-4327.756619122819,-1288.9394095923512,28.643199297379823
,4.74,5.17,69.4,4.77,19.78,33.86,0.0,8.46,0.0,39.21413010637875,30.18586989362126,UGC07524_5.17,39.21413010637875,1e-05,4547.888740943428,1389.8975700058304,0.03921413255303321,39.214149713441344,69.4,30.18585028655866,-4478.488740943429,-1320.4975700058303,30.18586989362126
,4.74,5.51,70.2,4.44,19.55,34.37,0.0,6.93,0.0,39.54111025249544,30.658889747504567,UGC07524_5.51,39.54111025249544,1e-05,4687.017324482596,1401.7768136128182,0.0395411127195509,39.54113002304809,70.2,30.658869976951912,-4616.817324482597,-1331.5768136128181,30.65888974750456
,4.74,5.86,70.9,4.24,19.78,34.15,0.0,6.35,0.0,39.464805840140656,31.43519415985935,UGC07524_5.86,39.464805840140656,1e-05,4822.677980126809,1399.4544539199248,0.03946480830243532,39.46482557254111,70.9,31.435174427458897,-4751.77798012681,-1328.5544539199248,31.43519415985935
,4.74,6.2,72.3,4.38,20.48,34.36,0.0,6.28,0.0,40.00049999687504,32.29950000312496,UGC07524_6.2,40.00049999687504,1e-05,4955.7925703160745,1418.6178846968676,0.04000050249259282,40.00051999712254,72.3,32.29948000287746,-4883.492570316074,-1346.3178846968676,32.299500003124955
,4.74,6.55,73.9,3.51,21.53,34.78,0.0,5.87,0.0,40.904636656496535,32.99536334350347,UGC07524_6.55,40.904636656496535,1e-05,5092.067291385691,1450.741409649365,0.04090463920862536,40.9046571088123,73.9,32.995342891187704,-5018.167291385691,-1376.841409649365,32.99536334350347
,4.74,6.89,75.0,3.22,22.81,35.14,0.0,5.48,0.0,41.89410101673027,33.10589898326973,UGC07524_6.89,41.89410101673027,1e-05,5222.084229500707,1485.8504740984617,0.04189410363059391,41.894121963778154,75.0,33.105878036221846,-5147.084229500707,-1410.8504740984617,33.10589898326973
,4.74,7.25,75.5,3.23,24.09,35.58,0.0,5.16,0.0,42.96818008712959,32.53181991287041,UGC07524_7.25,42.96818008712959,1e-05,5356.721431995507,1523.946432523419,0.04296818276800735,42.968201571216945,75.5,32.531798428783055,-5281.221431995507,-1448.446432523419,32.53181991287041
,4.74,7.58,77.1,2.98,25.37,36.1,0.0,4.85,0.0,44.12308806056077,32.976911939439226,UGC07524_7.58,44.12308806056077,1e-05,5478.786626617248,1564.855007227554,0.04412309081349574,44.123110122102034,77.1,32.97688987789796,-5401.686626617247,-1487.7550072275542,32.976911939439226
,4.74,7.94,77.0,2.79,26.77,36.68,0.0,4.42,0.0,45.409859061661926,31.590140938338077,UGC07524_7.94,45.409859061661926,1e-05,5609.408462574285,1610.4205279867901,0.045409861894881325,45.40988176658861,77.0,31.59011823341139,-5532.408462574285,-1533.4205279867901,31.590140938338074
,4.74,8.27,77.0,2.82,28.28,37.11,0.0,4.01,0.0,46.65737347944052,30.34262652055948,UGC07524_8.27,46.65737347944052,1e-05,5727.335724401007,1654.5732874815546,0.046657376390495046,46.65739680812434,77.0,30.34260319187566,-5650.335724401007,-1577.5732874815546,30.342626520559477
,4.74,8.63,78.2,2.93,29.91,37.49,0.0,3.56,0.0,47.95944328284055,30.24055671715945,UGC07524_8.63,47.95944328284055,1e-05,5853.095266608942,1700.661941567238,0.04795944627513403,47.95946726255919,78.2,30.240532737440816,-5774.895266608943,-1622.461941567238,30.24055671715945
,4.74,8.97,79.6,3.14,31.07,37.76,0.0,3.14,0.0,48.89951431251644,30.70048568748356,UGC07524_8.97,48.89951431251644,1e-05,5967.316524200807,1733.9959674663546,0.048899517363462985,48.89953876227053,79.6,30.700461237729463,-5887.716524200807,-1654.3959674663547,30.700485687483557
,4.74,9.3,80.3,3.39,32.12,37.98,0.0,2.76,0.0,49.74107759186565,30.558922408134343,UGC07524_9.3,49.74107759186565,1e-05,6075.683895661459,1763.85248600099,0.04974108069531915,49.74110246240133,80.3,30.558897537598668,-5995.383895661459,-1683.55248600099,30.55892240813435
,4.74,9.66,81.2,3.66,33.05,38.12,0.0,2.36,0.0,50.45232303868673,30.747676961313275,UGC07524_9.66,50.45232303868673,1e-05,6190.181653231188,1789.1430959095562,0.05045232618651637,50.45234826484509,81.2,30.74765173515491,-6108.981653231188,-1707.9430959095562,30.747676961313275
,4.74,9.99,82.3,3.9,33.75,38.33,0.0,2.09,0.0,51.07104267586477,31.22895732413523,UGC07524_9.99,51.07104267586477,1e-05,6293.108881943805,1811.1511036259237,0.051071045862297666,51.07106821138291,82.3,31.22893178861709,-6210.808881943804,-1728.8511036259238,31.22895732413523
,4.74,10.35,83.8,4.1,34.21,38.96,0.0,1.89,0.0,51.84790931175529,31.95209068824471,UGC07524_10.35,51.84790931175529,1e-05,6404.398933545599,1838.7395786595634,0.05184791254665858,51.8479352357067,83.8,31.952064764293297,-6320.598933545599,-1754.9395786595635,31.95209068824471
,4.74,10.69,79.0,2.78,34.56,38.32,0.0,0.0,0.0,51.60248056053119,27.39751943946881,UGC07524_10.69,51.60248056053119,1e-05,6500.001846153584,1830.3343617262435,0.05160248378012165,51.60250636176824,79.0,27.397493638231758,-6421.001846153584,-1751.3343617262435,27.39751943946881
,4.97,0.36,9.31,3.23,2.82,9.53,0.0,30.89,0.0,9.938475738260871,0.0,UGC07559_0.36,9.938475738260871,1e-05,1196.6308119048247,352.38036972752985,0.009938476358343886,9.938480707498119,9.31,-0.6284807074981185,-1187.3208119048247,-343.07036972752985,-0.628475738260871
,4.97,0.72,15.9,3.23,5.91,14.9,0.0,16.96,0.0,16.02928881766125,0.0,UGC07559_0.72,16.02928881766125,1e-05,1709.7491336450503,567.6363568808541,0.016029289817763276,16.029296832304656,15.9,-0.1292968323046555,-1693.8491336450502,-551.7363568808541,-0.12928881766124967
,4.97,1.08,21.4,3.23,7.85,16.55,0.0,9.0,0.0,18.317341510164624,3.0826584898353744,UGC07559_1.08,18.317341510164624,1e-05,2082.061718585691,649.1069460690774,0.018317342653023212,18.317350668834234,21.4,3.082649331165765,-2060.661718585691,-627.7069460690774,3.0826584898353744
,4.97,1.45,26.1,3.23,9.57,17.31,0.0,4.91,0.0,19.779307369066288,6.3206926309337135,UGC07559_1.45,19.779307369066288,1e-05,2400.1793682972943,701.3473931923653,0.01977930860314009,19.779317258718734,26.1,6.320682741281267,-2374.0793682972944,-675.2473931923653,6.3206926309337135
,4.97,1.8,29.7,3.23,11.59,16.91,0.0,2.03,0.0,20.500639014430742,9.199360985569252,UGC07559_1.8,20.500639014430742,1e-05,2661.96096890995,727.3305587829719,0.020500640293509988,20.500649264748965,29.7,9.199350735251034,-2632.2609689099504,-697.6305587829719,9.199360985569257
,4.97,2.17,31.1,3.23,14.33,15.67,0.0,1.39,0.0,21.23435424024004,9.865645759759964,UGC07559_2.17,21.23435424024004,1e-05,2913.2184607406293,753.6630272922561,0.021234355565097365,21.23436485741583,31.1,9.865635142584171,-2882.1184607406294,-722.563027292256,9.86564575975996
,4.97,2.53,32.1,3.23,16.45,15.47,0.0,0.0,0.0,22.58148356508049,9.518516434919515,UGC07559_2.53,22.58148356508049,1e-05,3143.090740020084,801.5545107776829,0.02258148497398813,22.581494855820857,32.1,9.518505144179144,-3110.990740020084,-769.4545107776829,9.518516434919512
,4.7,0.34,19.6,2.89,4.29,19.73,0.0,106.8,0.0,20.19101285225682,0.0,UGC07603_0.34,20.19101285225682,1e-05,1291.032532510316,707.4673269113044,0.020191014112017815,20.19102294776198,19.6,-0.591022947761978,-1271.4325325103162,-687.8673269113044,-0.5910128522568172
,4.7,0.68,32.5,2.89,6.17,28.0,0.0,66.32,0.0,28.671743930218128,3.828256069781872,UGC07603_0.68,28.671743930218128,1e-05,1827.6336886805298,1004.5141508821985,0.028671745719110294,28.671758266088297,32.5,3.828241733911703,-1795.1336886805298,-972.0141508821985,3.8282560697818724
,4.7,1.02,41.9,2.89,5.94,31.57,0.0,28.35,0.0,32.123955235929465,9.776044764070534,UGC07603_1.02,32.123955235929465,1e-05,2192.9916780507856,1127.939354844291,0.03212395724021257,32.12397129790507,41.9,9.776028702094926,-2151.0916780507855,-1086.039354844291,9.776044764070534
,4.7,1.37,50.6,2.89,8.81,31.98,0.0,17.64,0.0,33.17132044402212,17.42867955597788,UGC07603_1.37,33.17132044402212,1e-05,2484.697265261907,1167.6215134519605,0.03317132251365261,33.17133702968027,50.6,17.428662970319735,-2434.097265261907,-1117.0215134519606,17.42867955597788
,4.7,1.71,57.0,2.89,15.21,31.44,0.0,8.3,0.0,34.92588867874374,22.07411132125626,UGC07603_1.71,34.92588867874374,1e-05,2748.1429547969296,1230.7745689574315,0.03492589085784553,34.92590614168589,57.0,22.074093858314107,-2691.1429547969296,-1173.7745689574315,22.07411132125626
,4.7,2.05,60.5,2.89,17.87,29.65,0.0,4.37,0.0,34.618772364137925,25.881227635862075,UGC07603_2.05,34.618772364137925,1e-05,2964.796687801712,1222.0151220262835,0.03461877452407807,34.61878967352194,60.5,25.88121032647806,-2904.296687801712,-1161.5151220262835,25.881227635862075
,4.7,2.39,60.5,2.89,17.46,27.89,0.0,2.3,0.0,32.90446322309483,27.59553677690517,UGC07603_2.39,32.90446322309483,1e-05,3151.7220213718088,1163.6120537296738,0.03290446527607552,32.90447967532438,60.5,27.59552032467562,-3091.2220213718088,-1103.1120537296738,27.59553677690517
,4.7,2.74,60.0,2.89,15.96,26.14,0.0,1.18,0.0,30.627131762540223,29.372868237459777,UGC07603_2.74,30.627131762540223,1e-05,3329.382705547682,1084.8139962980704,0.03062713367343327,30.627147076104187,60.0,29.372852923895813,-3269.382705547682,-1024.8139962980704,29.372868237459777
,4.7,3.08,61.5,2.89,15.55,24.58,0.0,0.62,0.0,29.085716425764726,32.41428357423527,UGC07603_3.08,29.085716425764726,1e-05,3500.2621187562513,1031.263673847756,0.029085718240485534,29.085730968621117,61.5,32.41426903137888,-3438.7621187562513,-969.7636738477561,32.41428357423527
,4.7,3.42,61.5,2.89,16.29,23.19,0.0,0.33,0.0,28.33972829792128,33.160271702078724,UGC07603_3.42,28.33972829792128,1e-05,3669.888853902799,1005.4281685294914,0.028339730066098273,28.339742467783655,61.5,33.16025753221635,-3608.388853902799,-943.9281685294914,33.16027170207872
,4.7,3.76,63.0,2.89,16.96,21.99,0.0,0.17,0.0,27.770518540351382,35.22948145964862,UGC07603_3.76,27.770518540351382,1e-05,3833.4362783278402,985.6900369453618,0.027770520273014146,27.770532425608913,63.0,35.22946757439109,-3770.4362783278402,-922.6900369453618,35.22948145964862
,4.7,4.11,64.0,2.89,17.21,20.84,0.0,0.0,0.0,27.02757295799976,36.97242704200024,UGC07603_4.11,27.02757295799976,1e-05,3993.8254468616933,959.733720932234,0.02702757464430854,27.027586471784545,64.0,36.972413528215455,-3929.8254468616933,-895.733720932234,36.97242704200024
,8.21,0.6,14.6,6.69,4.56,9.68,0.0,17.85,0.0,10.70028037015853,3.899719629841469,UGC07608_0.6,10.70028037015853,1e-05,1528.5339381250255,379.8822419501286,0.010700281037772185,10.700285720298046,14.6,3.8997142797019535,-1513.9339381250256,-365.2822419501286,3.899719629841469
,8.21,1.19,31.5,6.69,6.39,13.08,0.0,8.12,0.0,14.55742078803797,16.94257921196203,UGC07608_1.19,14.55742078803797,1e-05,2149.1222626923764,516.9228687573476,0.014557421696306963,14.557428066747452,31.5,16.942571933252548,-2117.6222626923764,-485.4228687573476,16.94257921196203
,8.21,1.79,44.8,6.69,9.63,14.81,0.0,5.97,0.0,17.665588017385666,27.13441198261433,UGC07608_1.79,17.665588017385666,1e-05,2634.5399977984775,627.3287228270186,0.017665589119579942,17.66559685017857,44.8,27.134403149821427,-2589.7399977984774,-582.5287228270187,27.13441198261433
,8.21,2.38,50.6,6.69,13.15,16.52,0.0,4.18,0.0,21.114755504149223,29.485244495850772,UGC07608_2.38,21.114755504149223,1e-05,3042.934258244828,749.6592120459608,0.021114756821544522,21.114766061525653,50.6,29.485233938474348,-2992.334258244828,-699.0592120459607,29.48524449585078
,8.21,2.99,55.6,6.69,14.93,16.97,0.0,2.37,0.0,22.6027830144874,32.99721698551261,UGC07608_2.99,22.6027830144874,1e-05,3403.4473405651515,802.6994816916684,0.022602784424723958,22.602794315877492,55.6,32.997205684122505,-3347.8473405651516,-747.0994816916684,32.9972169855126
,8.21,3.59,61.4,6.69,18.09,16.51,0.0,1.63,0.0,24.49139032394854,36.908609676051455,UGC07608_3.59,24.49139032394854,1e-05,3727.508041574156,869.8224994839925,0.024491391852019397,24.49140256964217,61.4,36.90859743035783,-3666.108041574156,-808.4224994839925,36.908609676051455
,8.21,4.18,66.0,6.69,21.26,16.39,0.0,1.31,0.0,26.844360674078278,39.155639325921726,UGC07608_4.18,26.844360674078278,1e-05,4024.9218253277913,953.3087005066961,0.026844362348956048,26.844374096256935,66.0,39.155625903743065,-3958.9218253277913,-887.3087005066961,39.155639325921726
,8.21,4.78,69.3,6.69,24.12,16.26,0.0,1.09,0.0,29.088863848558955,40.21113615144104,UGC07608_4.78,29.088863848558955,1e-05,4306.675980382086,1032.9406680361699,0.029088865663476137,29.08887839298906,69.3,40.21112160701094,-4237.375980382086,-963.6406680361699,40.21113615144104
,8.11,0.59,45.3,4.31,4.24,45.76,0.0,180.6,0.0,45.956013752282736,0.0,UGC07690_0.59,45.956013752282736,1e-05,2072.882823509327,1580.3634899433796,0.04595601661957791,45.95603673028673,45.3,-0.6560367302867363,-2027.582823509327,-1535.0634899433796,-0.656013752282739
,8.11,1.18,59.8,4.31,11.75,48.85,0.0,41.99,0.0,50.24325825421755,9.556741745782446,UGC07690_1.18,50.24325825421755,1e-05,2625.6734374251496,1744.9746744560784,0.05024326138900319,50.24328337584353,59.8,9.556716624156465,-2565.8734374251494,-1685.1746744560785,9.556741745782446
,8.11,1.77,60.7,4.31,15.81,45.2,0.0,16.24,0.0,47.88523885290749,12.814761147092518,UGC07690_1.77,47.88523885290749,1e-05,2974.5016557399995,1676.115027720106,0.0478852418405712,47.88526279552392,60.7,12.814737204476081,-2913.8016557399997,-1615.4150277201059,12.814761147092511
,8.11,2.36,58.8,4.31,19.15,42.05,0.0,6.57,0.0,46.2052486196103,12.594751380389695,UGC07690_2.36,46.2052486196103,1e-05,3297.647191559461,1624.4038461328382,0.04620525150245578,46.20527172223172,58.8,12.594728277768276,-3238.847191559461,-1565.6038461328383,12.594751380389695
,8.11,2.95,57.9,4.31,20.97,38.14,0.0,2.06,0.0,43.52471137181728,14.375288628182725,UGC07690_2.95,43.52471137181728,1e-05,3580.3408357305875,1535.2118447022265,0.04352471408741824,43.52473313417024,57.9,14.375266865829758,-3522.4408357305874,-1477.3118447022264,14.375288628182716
,8.11,3.54,56.9,4.31,21.99,34.5,0.0,0.42,0.0,40.91222433454334,15.98777566545666,UGC07690_3.54,40.91222433454334,1e-05,3844.8846666707705,1446.3892164557233,0.040912226887145575,40.91224479065294,56.9,15.987755209347057,-3787.9846666707704,-1389.4892164557232,15.98777566545666
,8.11,4.13,55.9,4.31,22.39,31.16,0.0,0.0,0.0,38.37001042480964,17.529989575190363,UGC07690_4.13,38.37001042480964,1e-05,4094.6884741088666,1358.7835874008817,0.03837001281879765,38.370029609812455,55.9,17.529970390187543,-4038.7884741088665,-1302.8835874008817,17.529989575190356
,6.5,0.47,22.2,2.81,-3.85,16.14,0.0,82.49,0.0,16.59283279009344,5.60716720990656,UGC08286_0.47,16.59283279009344,1e-05,1419.7979081545373,585.7045246430395,0.016592833825356194,16.592841086508795,22.2,5.6071589134912045,-1397.5979081545372,-563.5045246430394,5.60716720990656
,6.5,0.95,43.4,3.47,-1.38,24.37,0.0,52.72,0.0,24.409041357660897,18.990958642339105,UGC08286_0.95,24.409041357660897,1e-05,2028.2606587911723,861.1308657364682,0.024409042880593822,24.40905356218005,43.4,18.99094643781995,-1984.8606587911722,-817.7308657364682,18.990958642339102
,6.5,1.42,60.2,3.04,-0.63,30.01,0.0,40.22,0.0,30.016612067320324,30.18338793267968,UGC08286_1.42,30.016612067320324,1e-05,2481.842259290465,1058.8585520958823,0.030016613940121725,30.016627075624477,60.2,30.183372924375526,-2421.642259290465,-998.6585520958822,30.18338793267968
,6.5,1.9,69.6,2.05,8.67,34.64,0.0,31.23,0.0,35.70852139195909,33.891478608040906,UGC08286_1.9,35.70852139195909,1e-05,2882.9114623935297,1259.0408621617705,0.03570852361989103,35.70853924621755,69.6,33.89146075378245,-2813.31146239353,-1189.4408621617706,33.891478608040906
,6.5,2.37,72.5,2.0,11.4,38.52,0.0,22.7,0.0,40.17151229416189,32.32848770583811,UGC08286_2.37,40.17151229416189,1e-05,3223.4041633031375,1416.2203342498015,0.0401715148005495,40.171532379915526,72.5,32.328467620084474,-3150.9041633031375,-1343.7203342498015,32.32848770583811
,6.5,2.84,74.3,2.02,11.54,39.29,0.0,15.52,0.0,40.94967277036533,33.350327229634665,UGC08286_2.84,40.94967277036533,1e-05,3491.9856385729877,1445.377574529373,0.04094967532530405,40.94969324519915,74.3,33.35030675480085,-3417.6856385729875,-1371.0775745293731,33.350327229634665
,6.5,3.3,75.8,2.01,12.92,40.32,0.0,11.35,0.0,42.33944732752189,33.46055267247811,UGC08286_3.3,42.33944732752189,1e-05,3743.419399426145,1495.3876451604692,0.042339449969171654,42.3394684972429,75.8,33.4605315027571,-3667.619399426145,-1419.5876451604693,33.46055267247811
,6.5,3.78,77.2,2.05,16.18,39.87,0.0,7.3,0.0,43.028005996095146,34.17199400390486,UGC08286_3.78,43.028005996095146,1e-05,3981.143717576646,1520.8283102423982,0.04302800868070558,43.02802751009545,77.2,34.171972489904554,-3903.943717576646,-1443.6283102423981,34.17199400390486
,6.5,4.25,79.3,2.08,18.85,39.64,0.0,4.23,0.0,43.89364532594667,35.406354674053325,UGC08286_4.25,43.89364532594667,1e-05,4203.005127286904,1552.219410271548,0.043893648064566214,43.893667272766585,79.3,35.40633272723341,-4123.705127286904,-1472.919410271548,35.406354674053325
,6.5,4.73,81.3,2.08,23.39,37.47,0.0,2.11,0.0,44.171178385911325,37.12882161408867,UGC08286_4.73,44.171178385911325,1e-05,4412.16828781496,1562.944223045029,0.04417118114184676,44.171200471497755,81.3,37.12879952850224,-4330.86828781496,-1481.644223045029,37.12882161408867
,6.5,5.2,81.6,2.03,23.16,35.37,0.0,1.36,0.0,42.27791976907094,39.32208023092905,UGC08286_5.2,42.27791976907094,1e-05,4587.380788641815,1497.454457135381,0.04227792240688187,42.27794090802818,81.6,39.322059091971816,-4505.780788641815,-1415.8544571353812,39.32208023092905
,6.5,5.67,82.1,2.02,23.39,33.69,0.0,0.93,0.0,41.01351240749809,41.0864875925019,UGC08286_5.67,41.01351240749809,1e-05,4762.273847648831,1453.691350628797,0.04101351496641991,41.013532914251726,82.1,41.08646708574827,-4680.173847648831,-1371.591350628797,41.0864875925019
,6.5,6.15,82.9,2.0,22.11,32.23,0.0,0.61,0.0,39.08484360976771,43.815156390232296,UGC08286_6.15,39.08484360976771,1e-05,4929.736808390484,1386.3500653551064,0.03908484604835571,39.08486315218707,82.9,43.81513684781294,-4846.836808390484,-1303.4500653551063,43.815156390232296
,6.5,6.62,83.2,2.0,22.46,30.9,0.0,0.37,0.0,38.20028272146687,44.99971727853313,UGC08286_6.62,38.20028272146687,1e-05,5096.513082490812,1355.560854514661,0.03820028510486519,38.20030182160584,83.2,44.99969817839416,-5013.313082490812,-1272.360854514661,44.99971727853313
,6.5,7.1,83.5,2.02,26.07,29.56,0.0,0.21,0.0,39.41368417187107,44.08631582812893,UGC08286_7.1,39.41368417187107,1e-05,5276.945944388666,1398.6548362267054,0.039413686630976136,39.413703878710685,83.5,44.086296121289315,-5193.445944388666,-1315.1548362267054,44.08631582812893
,6.5,7.57,83.8,2.0,25.72,28.4,0.0,0.17,0.0,38.315511219348224,45.48448878065177,UGC08286_7.57,38.315511219348224,1e-05,5431.510139915049,1360.2138869651874,0.0383155136099359,38.31553037710144,83.8,45.48446962289856,-5347.710139915049,-1276.4138869651874,45.48448878065177
,6.5,8.04,84.3,2.0,26.3,27.44,0.0,0.12,0.0,38.00846747765556,46.29153252234444,UGC08286_8.04,38.00846747765556,1e-05,5587.34029749397,1349.6173899270584,0.03800846984908612,38.00848648188692,84.3,46.29151351811308,-5503.04029749397,-1265.3173899270585,46.29153252234444
,4.65,0.34,38.8,3.69,0.91,27.87,0.0,246.74,0.0,27.88485251888559,10.915147481114406,UGC08490_0.34,27.88485251888559,1e-05,1427.1135203619929,967.3095263120794,0.0278848542586819,27.884866461310104,38.8,10.915133538689894,-1388.313520361993,-928.5095263120794,10.915147481114406
,4.65,0.68,50.1,3.69,7.1,39.52,0.0,115.82,0.0,40.152713482403655,9.947286517596346,UGC08490_0.68,40.152713482403655,1e-05,2032.3425892304672,1391.9650970069592,0.04015271598761836,40.15273355875788,50.1,9.947266441242121,-1982.2425892304673,-1341.8650970069593,9.947286517596346
,4.65,1.02,60.2,3.69,10.23,44.52,0.0,75.75,0.0,45.68022876475117,14.519771235248832,UGC08490_1.02,45.68022876475117,1e-05,2421.5588574304775,1587.72816508687,0.04568023161483952,45.68025160486269,60.2,14.519748395137313,-2361.3588574304777,-1527.5281650868699,14.519771235248832
,4.65,1.36,68.2,3.69,12.18,46.26,0.0,41.22,0.0,47.83659686892453,20.363403131075472,UGC08490_1.36,47.83659686892453,1e-05,2706.41681933881,1668.021894522263,0.047836599853553353,47.83662078721997,68.2,20.363379212780032,-2638.21681933881,-1599.821894522263,20.363403131075472
,4.65,1.69,72.8,3.69,14.42,45.8,0.0,27.51,0.0,48.01641802550457,24.783581974495423,UGC08490_1.69,48.01641802550457,1e-05,2926.4286083894135,1679.5081855308367,0.048016421021352826,48.01644203371058,72.8,24.783557966289415,-2853.6286083894133,-1606.7081855308368,24.783581974495426
,4.65,2.03,75.3,3.69,15.29,45.05,0.0,15.53,0.0,47.5740118131738,27.7259881868262,UGC08490_2.03,47.5740118131738,1e-05,3127.424275662002,1668.47223547995,0.04757401478141937,47.57403560017672,75.3,27.725964399823276,-3052.1242756620018,-1593.1722354799501,27.7259881868262
,4.65,2.37,76.6,3.69,18.41,43.11,0.0,9.72,0.0,46.87643544468799,29.72356455531201,UGC08490_2.37,46.87643544468799,1e-05,3312.700439218735,1647.5577339908198,0.046876438369410266,46.87645888290278,76.6,29.723541117097213,-3236.100439218735,-1570.9577339908199,29.723564555312002
,4.65,2.7,77.6,3.69,20.65,41.2,0.0,6.89,0.0,46.08538271512997,31.514617284870027,UGC08490_2.7,46.08538271512997,1e-05,3481.7384307268117,1622.52695955606,0.04608538559049675,46.085405757818435,77.6,31.51459424218156,-3404.1384307268117,-1544.9269595560602,31.514617284870027
,4.65,3.05,78.5,3.69,21.24,39.62,0.0,4.81,0.0,44.954221158863376,33.545778841136624,UGC08490_3.05,44.954221158863376,1e-05,3649.060427014055,1585.2095371595285,0.04495422396365454,44.95424363597114,78.5,33.54575636402886,-3570.560427014055,-1506.7095371595285,33.545778841136624
,4.65,3.38,78.2,3.69,22.11,38.18,0.0,3.48,0.0,44.11988780584103,34.08011219415897,UGC08490_3.38,44.11988780584103,1e-05,3803.0751373066505,1557.5796287558846,0.04411989055857633,44.11990986578217,78.2,34.08009013421783,-3724.8751373066507,-1479.3796287558846,34.08011219415897
,4.65,3.72,78.8,3.69,23.77,36.93,0.0,2.42,0.0,43.91853595009743,34.88146404990257,UGC08490_3.72,43.91853595009743,1e-05,3962.9208672392137,1551.6859489558133,0.04391853869026995,43.918557909362654,78.8,34.88144209063734,-3884.1208672392136,-1472.8859489558133,34.88146404990257
,4.65,4.06,79.2,3.69,25.04,35.68,0.0,1.42,0.0,43.58972355957307,35.61027644042693,UGC08490_4.06,43.58972355957307,1e-05,4115.222472722465,1541.1527821750922,0.04358972627923028,43.589745354432125,79.2,35.61025464556788,-4036.022472722465,-1461.9527821750921,35.61027644042693
